"date_naissance","pays","age","genre","education","statut_marital","syndicat","revenu","religion","immigration","region","int_pol","eff_interne","att_elites","att_autres_groupes","opinion_nation","perc_corruption","perf_gov","part_electorale","vote_sortant","gauche_droite","satisf_demo","id_partisane"
1983,"Ireland",33,1,5,"celibataire",1,3,1,0,"village",4,4,NA,NA,NA,1,3,1,1,8,3,1
1985,"Ireland",31,1,4,NA,0,1,0,0,"village",1,1,NA,NA,NA,3,2,0,NA,NA,1,0
NA,"Ireland",NA,0,7,"couple",0,3,1,0,"grande ville",4,5,NA,NA,NA,2,3,1,0,6,3,1
1981,"Ireland",35,0,8,"couple",0,5,1,0,"petite ville",3,4,NA,NA,NA,1,3,1,1,6,3,0
1991,"Ireland",25,0,7,"celibataire",0,2,1,0,"grande ville",4,5,NA,NA,NA,3,3,1,1,6,3,0
1979,"Ireland",37,1,5,"celibataire",0,3,0,0,"village",3,5,NA,NA,NA,3,2,1,0,5,3,0
1979,"Ireland",37,1,7,"couple",0,5,0,0,"grande ville",3,5,NA,NA,NA,2,3,1,1,6,3,0
1960,"Ireland",56,0,4,"couple",0,1,1,1,"village",4,4,NA,NA,NA,4,2,1,0,NA,NA,1
1996,"Ireland",20,1,3,"celibataire",0,2,0,1,"village",3,2,NA,NA,NA,3,3,1,0,1,NA,0
1984,"Ireland",32,1,4,"couple",0,5,0,0,"grande ville",3,5,NA,NA,NA,2,3,1,0,4,4,0
1982,"Ireland",34,0,7,"couple",0,5,0,0,"banlieue",3,5,NA,NA,NA,4,3,1,0,2,3,0
1985,"Ireland",31,1,7,"couple",0,4,0,0,"grande ville",3,4,NA,NA,NA,3,2,1,NA,5,NA,0
1991,"Ireland",25,1,8,"celibataire",0,2,0,0,"village",4,5,NA,NA,NA,3,3,1,0,3,1,0
1977,"Ireland",39,1,5,"couple",1,4,1,0,"grande ville",4,5,NA,NA,NA,1,3,1,0,8,3,0
1982,"Ireland",34,0,8,"couple",0,4,1,0,"grande ville",2,3,NA,NA,NA,2,4,0,NA,NA,3,0
1990,"Ireland",26,1,5,"celibataire",0,2,0,0,"grande ville",3,4,NA,NA,NA,4,2,1,0,5,1,1
1992,"Ireland",24,1,7,"celibataire",0,NA,0,0,"banlieue",4,5,NA,NA,NA,2,3,1,0,3,3,0
1991,"Ireland",25,1,7,"celibataire",0,3,0,0,"grande ville",4,5,NA,NA,NA,2,4,1,1,8,4,0
1983,"Ireland",33,1,5,"couple",0,1,1,1,"banlieue",4,5,NA,NA,NA,4,1,1,0,5,NA,1
1992,"Ireland",24,1,5,"celibataire",0,NA,0,1,"petite ville",1,1,NA,NA,NA,1,3,1,0,2,NA,0
1992,"Ireland",24,0,7,"celibataire",1,NA,1,0,"village",4,4,NA,NA,NA,3,3,1,0,6,3,0
1948,"Ireland",68,0,7,"celibataire",0,4,1,0,"grande ville",3,4,NA,NA,NA,3,3,1,0,4,3,0
1997,"Ireland",19,1,7,"celibataire",0,4,1,1,"grande ville",3,4,NA,NA,NA,4,2,0,NA,5,4,0
1968,"Ireland",48,0,5,"celibataire",0,4,1,0,"grande ville",3,4,NA,NA,NA,2,2,1,0,6,3,0
1988,"Ireland",28,1,7,"celibataire",0,3,1,0,"grande ville",4,5,NA,NA,NA,2,2,1,0,4,1,1
1982,"Ireland",34,1,3,"celibataire",0,4,1,0,"banlieue",3,4,NA,NA,NA,4,1,1,0,7,3,1
1992,"Ireland",24,0,6,"celibataire",0,3,1,0,"petite ville",1,1,NA,NA,NA,2,3,1,1,6,3,0
1988,"Ireland",28,0,9,"celibataire",0,4,0,0,"grande ville",4,5,NA,NA,NA,3,3,1,1,1,1,0
1990,"Ireland",26,1,6,"celibataire",0,5,1,0,"banlieue",4,4,NA,NA,NA,4,3,0,NA,8,3,1
1982,"Ireland",34,0,5,"couple",0,5,1,0,"banlieue",4,4,NA,NA,NA,1,3,1,0,4,3,1
1996,"Ireland",20,1,4,"celibataire",0,NA,1,0,"banlieue",4,5,NA,NA,NA,4,1,1,0,5,1,0
1987,"Ireland",29,1,5,"celibataire",0,2,1,0,"village",2,4,NA,NA,NA,3,2,1,0,NA,1,0
1994,"Ireland",22,1,4,"celibataire",0,NA,0,0,"grande ville",3,4,NA,NA,NA,2,3,1,0,5,3,0
1995,"Ireland",21,1,5,"celibataire",0,2,0,0,"grande ville",1,5,NA,NA,NA,4,1,0,NA,5,NA,0
1942,"Ireland",74,1,4,"couple",0,5,1,0,"grande ville",4,1,NA,NA,NA,4,1,1,0,10,4,1
1986,"Ireland",30,1,8,"celibataire",0,1,0,0,"grande ville",4,5,NA,NA,NA,3,2,1,0,2,1,1
1987,"Ireland",29,0,8,"celibataire",0,3,0,0,"grande ville",4,5,NA,NA,NA,3,3,1,0,6,3,0
1997,"Ireland",19,1,4,"celibataire",0,3,1,0,"grande ville",4,5,NA,NA,NA,4,1,0,NA,5,NA,0
1984,"Ireland",32,0,6,"couple",0,2,0,0,"village",2,1,NA,NA,NA,4,2,1,0,NA,1,0
1992,"Ireland",24,1,6,"couple",0,1,0,1,"grande ville",3,4,NA,NA,NA,4,3,1,0,5,1,1
1984,"Ireland",32,1,8,"couple",0,2,0,0,"grande ville",4,4,NA,NA,NA,3,3,1,0,3,3,0
1997,"Ireland",19,1,4,"celibataire",0,5,1,0,"grande ville",3,5,NA,NA,NA,3,3,1,0,7,3,0
1990,"Ireland",26,1,6,"celibataire",0,NA,1,0,"banlieue",1,3,NA,NA,NA,3,3,0,NA,10,4,1
1991,"Ireland",25,1,8,"celibataire",0,2,1,0,"grande ville",4,5,NA,NA,NA,2,4,1,1,3,1,1
1984,"Ireland",32,1,6,"celibataire",0,2,1,0,"village",3,5,NA,NA,NA,2,3,1,1,6,3,0
1986,"Ireland",30,1,7,"celibataire",0,2,0,1,"petite ville",3,4,NA,NA,NA,2,3,1,1,3,3,0
1983,"Ireland",33,1,7,"couple",0,5,0,0,"grande ville",3,4,NA,NA,NA,2,2,1,1,3,1,0
1992,"Ireland",24,1,7,"celibataire",0,2,0,0,"village",4,5,NA,NA,NA,2,3,1,0,7,1,0
1996,"Ireland",20,1,4,"celibataire",0,3,0,0,"village",4,4,NA,NA,NA,2,3,1,0,4,3,0
1969,"Ireland",47,0,4,"couple",1,3,1,0,"village",3,4,NA,NA,NA,3,2,1,0,5,1,0
1971,"Ireland",45,1,8,"couple",1,5,1,0,"grande ville",1,3,NA,NA,NA,3,3,0,NA,NA,3,0
1975,"Ireland",41,0,7,"couple",1,4,1,0,"village",3,4,NA,NA,NA,3,3,1,1,4,3,0
1970,"Ireland",46,0,7,"couple",0,5,1,1,"banlieue",3,4,NA,NA,NA,2,3,1,1,4,3,0
1959,"Ireland",57,1,8,"couple",1,5,1,0,"village",3,4,NA,NA,NA,2,3,1,0,7,3,0
1966,"Ireland",50,1,4,"couple",0,2,1,0,"village",3,4,NA,NA,NA,2,3,1,0,6,1,0
1954,"Ireland",62,1,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,2,4,1,NA,5,NA,0
1964,"Ireland",52,1,4,"couple",0,NA,1,0,"grande ville",4,5,NA,NA,NA,3,2,1,0,7,3,0
1940,"Ireland",76,0,5,NA,0,2,1,0,"petite ville",2,2,NA,NA,NA,2,3,1,0,5,1,0
1969,"Ireland",47,0,6,"celibataire",1,3,0,0,"village",3,5,NA,NA,NA,3,2,1,0,3,1,0
1947,"Ireland",69,0,3,"couple",0,1,1,0,"village",1,5,NA,NA,NA,4,1,NA,NA,NA,1,0
1996,"Ireland",20,1,4,"celibataire",0,2,0,1,"petite ville",3,3,NA,NA,NA,3,4,1,NA,7,3,0
1943,"Ireland",73,0,2,"couple",0,1,1,1,"village",3,4,NA,NA,NA,3,2,1,0,5,1,0
1967,"Ireland",49,1,4,"couple",0,3,1,0,"village",3,4,NA,NA,NA,3,3,1,0,7,3,1
1943,"Ireland",73,0,4,"couple",0,5,1,0,"grande ville",4,5,NA,NA,NA,2,3,1,0,2,3,0
1985,"Ireland",31,1,7,"celibataire",0,NA,1,1,"village",2,2,NA,NA,NA,3,2,1,NA,4,3,0
1975,"Ireland",41,0,6,"couple",0,4,0,0,"grande ville",3,4,NA,NA,NA,3,3,1,0,4,3,0
1995,"Ireland",21,0,4,"celibataire",1,1,0,0,"petite ville",3,4,NA,NA,NA,4,3,1,1,6,NA,0
1964,"Ireland",52,1,5,"couple",0,3,1,1,"village",4,5,NA,NA,NA,2,2,1,0,3,4,0
1995,"Ireland",21,1,7,"couple",0,4,1,1,"grande ville",1,3,NA,NA,NA,3,3,NA,NA,NA,1,0
1966,"Ireland",50,1,5,NA,0,2,1,0,"grande ville",4,5,NA,NA,NA,3,4,1,1,7,3,0
1975,"Ireland",41,1,5,"couple",0,3,1,0,"grande ville",4,4,NA,NA,NA,3,3,1,0,6,3,0
1967,"Ireland",49,1,5,"couple",0,5,1,1,"grande ville",3,4,NA,NA,NA,1,4,1,NA,6,4,0
1933,"Ireland",83,1,5,NA,0,2,1,0,"banlieue",2,4,NA,NA,NA,4,1,1,0,7,NA,0
1944,"Ireland",72,0,6,"couple",0,4,1,0,"grande ville",4,5,NA,NA,NA,3,1,1,0,7,3,0
1944,"Ireland",72,0,6,"couple",0,4,1,0,"banlieue",4,5,NA,NA,NA,3,2,1,0,7,1,0
1944,"Ireland",72,0,6,"celibataire",1,4,0,0,"grande ville",4,5,NA,NA,NA,3,2,1,1,4,NA,1
1988,"Ireland",28,1,7,"celibataire",0,2,1,0,"petite ville",2,1,NA,NA,NA,3,2,1,0,NA,1,0
1946,"Ireland",70,0,4,"couple",0,2,1,0,"village",2,4,NA,NA,NA,2,4,1,1,5,3,0
1954,"Ireland",62,0,4,"celibataire",0,1,1,0,"village",4,5,NA,NA,NA,2,4,1,1,8,3,1
1949,"Ireland",67,1,7,NA,0,4,1,1,NA,4,5,NA,NA,NA,2,3,1,1,5,4,1
1948,"Ireland",68,0,5,"couple",0,2,0,0,"grande ville",2,5,NA,NA,NA,2,3,1,1,5,3,0
1943,"Ireland",73,0,3,"couple",0,NA,1,0,"petite ville",4,4,NA,NA,NA,3,2,1,1,6,1,1
1975,"Ireland",41,1,4,"couple",0,3,1,0,"village",4,4,NA,NA,NA,2,3,1,0,2,1,0
NA,"Ireland",NA,0,4,NA,0,1,1,0,"petite ville",4,5,NA,NA,NA,2,3,1,1,5,3,1
1965,"Ireland",51,1,2,NA,1,4,0,0,"petite ville",2,4,NA,NA,NA,3,3,1,1,NA,3,0
1943,"Ireland",73,0,4,"couple",0,2,1,0,"village",3,5,NA,NA,NA,4,2,1,0,7,1,1
1947,"Ireland",69,0,5,NA,0,1,1,0,"grande ville",3,4,NA,NA,NA,2,2,1,0,7,3,0
1970,"Ireland",46,1,5,"celibataire",0,2,0,0,"grande ville",3,4,NA,NA,NA,3,1,1,0,4,NA,0
1969,"Ireland",47,0,5,"celibataire",1,2,0,0,"petite ville",3,4,NA,NA,NA,3,3,0,NA,5,3,0
1947,"Ireland",69,0,3,NA,0,1,1,0,"petite ville",2,4,NA,NA,NA,4,3,1,NA,5,3,0
1962,"Ireland",54,0,5,"couple",0,5,0,1,"grande ville",3,4,NA,NA,NA,3,3,1,0,7,3,0
1936,"Ireland",80,1,8,NA,0,4,1,0,NA,4,4,NA,NA,NA,2,3,1,NA,8,4,0
1964,"Ireland",52,1,4,"couple",0,NA,1,1,"village",3,5,NA,NA,NA,2,3,1,0,6,3,0
1977,"Ireland",39,0,8,"couple",1,4,1,0,"village",3,4,NA,NA,NA,1,4,1,1,6,4,0
1977,"Ireland",39,0,5,"couple",0,4,1,0,"banlieue",3,4,NA,NA,NA,2,3,1,0,7,4,1
1950,"Ireland",66,0,5,"couple",0,NA,1,0,"village",3,4,NA,NA,NA,3,2,1,0,9,1,0
1975,"Ireland",41,0,6,"couple",0,5,0,0,"grande ville",3,4,NA,NA,NA,2,3,1,1,5,1,0
1978,"Ireland",38,1,7,"couple",0,5,0,0,"petite ville",4,5,NA,NA,NA,3,2,1,0,7,1,0
1954,"Ireland",62,1,9,"couple",1,NA,1,0,"grande ville",3,5,NA,NA,NA,3,1,0,NA,5,1,1
1984,"Ireland",32,0,8,"couple",0,2,1,0,"village",3,5,NA,NA,NA,3,3,1,0,7,1,0
1960,"Ireland",56,1,5,NA,0,3,1,0,"banlieue",4,5,NA,NA,NA,2,3,1,1,4,3,0
1946,"Ireland",70,0,3,"couple",1,1,1,0,"grande ville",4,5,NA,NA,NA,NA,4,1,1,NA,3,1
1953,"Ireland",63,1,3,"couple",1,2,1,0,"village",3,2,NA,NA,NA,2,2,1,0,4,NA,0
1951,"Ireland",65,0,4,NA,0,1,1,0,"village",3,4,NA,NA,NA,3,4,1,1,3,1,1
1947,"Ireland",69,0,5,NA,0,1,1,0,"grande ville",4,5,NA,NA,NA,4,1,1,0,3,NA,1
1950,"Ireland",66,0,4,"couple",0,2,1,0,"village",4,5,NA,NA,NA,2,3,1,NA,10,3,0
1970,"Ireland",46,1,5,"couple",0,5,0,0,"village",4,5,NA,NA,NA,2,3,1,1,7,NA,1
1976,"Ireland",40,0,8,"couple",0,2,1,0,"village",3,2,NA,NA,NA,4,3,1,0,NA,3,0
1973,"Ireland",43,1,7,"celibataire",0,3,0,0,"petite ville",1,1,NA,NA,NA,1,3,NA,NA,7,3,0
1960,"Ireland",56,0,7,"couple",1,5,1,0,"petite ville",3,5,NA,NA,NA,2,4,1,0,7,3,0
1945,"Ireland",71,0,8,"couple",0,2,1,0,"village",3,4,NA,NA,NA,4,2,1,0,8,3,0
1983,"Ireland",33,1,6,"celibataire",0,3,0,0,"grande ville",4,5,NA,NA,NA,2,2,1,0,3,NA,0
1954,"Ireland",62,1,7,NA,0,1,1,0,"banlieue",3,4,NA,NA,NA,2,3,1,1,6,3,0
1963,"Ireland",53,1,8,"couple",0,4,1,0,"village",3,4,NA,NA,NA,2,3,1,1,6,3,0
1954,"Ireland",62,0,4,NA,0,1,0,0,"grande ville",1,1,NA,NA,NA,1,1,0,NA,10,1,0
1979,"Ireland",37,0,8,"celibataire",0,2,1,0,"banlieue",4,4,NA,NA,NA,2,3,0,NA,5,3,0
1979,"Ireland",37,0,4,"couple",0,1,1,0,"banlieue",2,5,NA,NA,NA,4,3,1,1,NA,3,0
1948,"Ireland",68,0,5,"couple",0,2,1,0,"village",2,1,NA,NA,NA,3,3,0,NA,8,1,1
1969,"Ireland",47,1,5,"couple",1,3,1,0,"banlieue",4,4,NA,NA,NA,2,2,1,0,6,3,0
1947,"Ireland",69,1,3,"celibataire",0,2,1,0,"village",1,1,NA,NA,NA,4,3,1,0,5,1,0
1962,"Ireland",54,0,4,"couple",0,2,1,0,"banlieue",3,4,NA,NA,NA,4,1,0,NA,NA,NA,0
1930,"Ireland",86,1,7,"couple",0,4,1,0,"grande ville",3,5,NA,NA,NA,2,3,1,0,6,1,0
1979,"Ireland",37,0,5,"celibataire",0,2,0,0,"banlieue",3,5,NA,NA,NA,2,2,0,NA,NA,1,1
1961,"Ireland",55,0,5,"couple",0,5,1,1,"banlieue",3,2,NA,NA,NA,4,3,1,0,NA,4,0
1944,"Ireland",72,0,2,"couple",0,1,1,1,"grande ville",2,1,NA,NA,NA,2,1,1,0,5,3,1
1939,"Ireland",77,1,4,"couple",0,1,1,0,"grande ville",2,2,NA,NA,NA,3,4,1,0,NA,3,0
1977,"Ireland",39,1,6,"couple",0,2,0,0,"petite ville",1,3,NA,NA,NA,1,2,0,NA,NA,4,0
1974,"Ireland",42,1,3,"celibataire",0,2,1,0,"banlieue",1,5,NA,NA,NA,4,1,1,0,NA,NA,0
1988,"Ireland",28,1,5,"couple",0,2,1,0,"petite ville",4,5,NA,NA,NA,4,2,1,0,2,NA,0
1976,"Ireland",40,1,3,"celibataire",0,2,1,0,"village",1,1,NA,NA,NA,2,1,0,NA,10,NA,0
1960,"Ireland",56,0,5,"couple",0,5,0,0,"village",4,5,NA,NA,NA,2,3,1,1,5,1,0
1993,"Ireland",23,1,4,"celibataire",0,1,0,1,"grande ville",4,4,NA,NA,NA,2,3,1,1,6,4,1
1961,"Ireland",55,0,7,"couple",0,5,0,1,"banlieue",4,5,NA,NA,NA,2,4,1,1,7,4,0
1992,"Ireland",24,0,7,"celibataire",0,5,0,1,"banlieue",4,5,NA,NA,NA,2,3,1,1,4,3,1
1991,"Ireland",25,1,8,"celibataire",1,3,0,0,"village",3,4,NA,NA,NA,2,3,1,1,8,3,0
1970,"Ireland",46,0,5,"couple",1,3,1,0,"banlieue",3,5,NA,NA,NA,2,2,1,0,7,3,1
1992,"Ireland",24,1,7,"celibataire",0,NA,1,0,"grande ville",3,5,NA,NA,NA,3,3,1,0,7,3,0
1971,"Ireland",45,1,5,"celibataire",0,1,0,1,"village",4,5,NA,NA,NA,4,1,1,0,0,NA,0
1969,"Ireland",47,1,5,"couple",0,4,1,0,"village",4,4,NA,NA,NA,1,2,1,0,5,3,1
1989,"Ireland",27,1,7,"couple",0,4,1,1,"village",2,2,NA,NA,NA,2,3,1,1,5,1,0
1961,"Ireland",55,1,7,"couple",1,4,1,0,"grande ville",3,5,NA,NA,NA,2,3,1,1,7,3,1
1997,"Ireland",19,1,4,"celibataire",0,3,0,0,"village",3,4,NA,NA,NA,2,3,0,NA,7,3,0
1979,"Ireland",37,1,8,"couple",0,5,0,1,"banlieue",4,5,NA,NA,NA,2,1,1,0,9,1,0
1972,"Ireland",44,0,7,"couple",0,5,0,0,"grande ville",4,5,NA,NA,NA,2,2,1,0,3,1,1
1996,"Ireland",20,0,5,"celibataire",0,1,0,0,"village",2,4,NA,NA,NA,3,1,0,NA,NA,1,0
1991,"Ireland",25,1,5,"celibataire",0,1,1,0,"petite ville",4,5,NA,NA,NA,2,2,1,0,3,4,1
1947,"Ireland",69,1,2,NA,0,1,1,0,"petite ville",3,4,NA,NA,NA,2,2,1,0,NA,4,1
1952,"Ireland",64,1,7,"couple",1,4,1,0,"grande ville",3,4,NA,NA,NA,2,3,1,0,4,1,1
1996,"Ireland",20,1,4,"celibataire",0,2,0,0,"petite ville",2,3,NA,NA,NA,2,2,1,0,8,3,0
1968,"Ireland",48,0,5,"couple",0,3,1,0,"village",3,4,NA,NA,NA,4,3,1,0,5,3,0
1965,"Ireland",51,1,4,"couple",0,5,0,0,"petite ville",4,4,NA,NA,NA,2,2,1,0,7,1,0
1969,"Ireland",47,1,4,"couple",0,4,1,0,"village",3,5,NA,NA,NA,4,2,1,0,5,NA,0
1983,"Ireland",33,0,6,"couple",1,5,1,0,"banlieue",3,5,NA,NA,NA,3,3,1,1,6,3,0
1987,"Ireland",29,0,4,"celibataire",0,5,0,0,"grande ville",4,5,NA,NA,NA,1,3,1,1,3,4,0
1935,"Ireland",81,1,4,"couple",0,5,1,0,"banlieue",4,5,NA,NA,NA,2,4,1,0,7,3,0
1951,"Ireland",65,1,5,"couple",0,4,1,0,"village",3,4,NA,NA,NA,2,3,1,1,6,3,0
1948,"Ireland",68,0,5,"couple",0,4,1,0,"village",4,5,NA,NA,NA,2,3,1,1,6,3,1
1993,"Ireland",23,1,6,"celibataire",0,5,1,0,"village",4,4,NA,NA,NA,2,2,1,0,3,3,1
1996,"Ireland",20,1,3,"couple",0,5,0,1,"petite ville",1,4,NA,NA,NA,3,3,NA,NA,5,NA,0
1976,"Ireland",40,1,7,"couple",0,5,1,1,"petite ville",3,4,NA,NA,NA,3,3,1,0,6,3,0
1986,"Ireland",30,0,4,"couple",0,5,1,0,"banlieue",2,4,NA,NA,NA,3,3,0,NA,NA,1,0
1984,"Ireland",32,1,6,"couple",0,4,0,0,"banlieue",4,5,NA,NA,NA,4,3,1,0,4,1,0
1995,"Ireland",21,1,4,"celibataire",0,3,1,1,"grande ville",3,4,NA,NA,NA,3,2,1,1,6,3,0
1994,"Ireland",22,1,4,NA,0,4,0,0,NA,3,5,NA,NA,NA,4,3,0,NA,NA,NA,0
1992,"Ireland",24,1,7,"celibataire",0,3,1,1,"grande ville",3,4,NA,NA,NA,3,3,1,0,6,3,0
1991,"Ireland",25,1,3,"celibataire",0,NA,0,0,"grande ville",4,5,NA,NA,NA,4,3,1,0,3,NA,0
1993,"Ireland",23,0,7,"celibataire",1,4,1,0,"banlieue",4,5,NA,NA,NA,2,3,1,1,3,1,1
1987,"Ireland",29,0,5,"celibataire",0,3,0,1,"grande ville",4,5,NA,NA,NA,2,3,1,1,4,3,1
1991,"Ireland",25,1,7,"celibataire",0,5,0,1,"petite ville",3,4,NA,NA,NA,4,4,1,0,5,1,0
1998,"Ireland",18,1,3,"celibataire",0,3,0,1,"village",3,5,NA,NA,NA,3,2,1,0,7,3,0
1972,"Ireland",44,0,4,"couple",0,1,1,0,"petite ville",1,1,NA,NA,NA,4,1,0,NA,1,NA,0
1994,"Ireland",22,1,4,"celibataire",0,1,0,0,"banlieue",4,4,NA,NA,NA,3,3,1,0,5,3,0
1997,"Ireland",19,1,3,"celibataire",1,NA,0,0,"grande ville",2,2,NA,NA,NA,2,3,0,NA,2,1,0
1957,"Ireland",59,0,7,"couple",1,5,1,0,"grande ville",4,5,NA,NA,NA,2,3,1,1,4,3,0
1983,"Ireland",33,1,6,"celibataire",0,1,1,0,"grande ville",4,5,NA,NA,NA,4,1,1,0,6,1,1
1983,"Ireland",33,1,5,"celibataire",0,5,1,0,"village",3,4,NA,NA,NA,2,3,1,1,7,3,1
1983,"Ireland",33,0,5,"celibataire",0,2,1,0,"village",2,1,NA,NA,NA,3,2,0,NA,7,1,0
1988,"Ireland",28,0,7,"couple",0,4,0,0,"grande ville",4,4,NA,NA,NA,3,3,1,0,8,3,0
1992,"Ireland",24,1,4,"celibataire",0,NA,1,0,"village",2,4,NA,NA,NA,4,3,1,1,5,1,0
1988,"Ireland",28,0,8,"celibataire",1,3,1,0,"grande ville",4,5,NA,NA,NA,2,4,1,1,10,4,1
1973,"Ireland",43,0,7,"couple",1,4,1,0,"village",3,4,NA,NA,NA,3,3,1,1,NA,3,1
1984,"Ireland",32,0,5,"couple",0,4,1,0,"grande ville",4,5,NA,NA,NA,2,3,1,0,8,3,0
1992,"Ireland",24,1,4,"celibataire",0,4,0,0,"banlieue",3,4,NA,NA,NA,2,3,1,0,5,3,0
1993,"Ireland",23,0,7,"celibataire",0,NA,1,0,"petite ville",1,2,NA,NA,NA,3,1,1,0,NA,3,0
1991,"Ireland",25,0,6,"celibataire",0,1,0,0,"banlieue",3,4,NA,NA,NA,3,2,1,0,NA,1,1
1965,"Ireland",51,1,4,"couple",0,2,1,0,"village",1,5,NA,NA,NA,1,1,1,1,10,NA,0
1997,"Ireland",19,1,4,"celibataire",0,NA,0,0,"village",4,4,NA,NA,NA,3,2,1,0,2,3,1
1996,"Ireland",20,1,4,"celibataire",0,1,1,0,"village",4,5,NA,NA,NA,2,4,1,1,6,3,1
1993,"Ireland",23,0,7,"celibataire",0,2,1,0,"grande ville",2,2,NA,NA,NA,2,3,0,NA,5,3,0
1970,"Ireland",46,0,5,"couple",0,5,0,0,"banlieue",3,4,NA,NA,NA,2,3,1,0,5,3,0
1972,"Ireland",44,0,5,"couple",1,5,1,1,"grande ville",4,5,NA,NA,NA,1,3,1,1,2,3,1
1970,"Ireland",46,0,4,"couple",0,1,1,0,"village",3,4,NA,NA,NA,3,2,1,0,NA,1,0
1974,"Ireland",42,0,8,"couple",1,5,1,0,"village",4,5,NA,NA,NA,3,3,1,1,4,3,0
1975,"Ireland",41,0,7,"couple",0,5,1,0,"grande ville",3,4,NA,NA,NA,3,3,1,1,7,3,0
1972,"Ireland",44,0,8,"celibataire",1,3,0,1,"grande ville",3,4,NA,NA,NA,3,3,1,1,3,3,0
1978,"Ireland",38,0,5,"couple",0,2,1,0,"village",3,5,NA,NA,NA,4,3,1,0,3,1,0
1974,"Ireland",42,0,5,"couple",1,5,1,0,"village",3,4,NA,NA,NA,2,3,1,1,7,3,0
1977,"Ireland",39,0,5,"couple",0,4,0,0,"village",4,5,NA,NA,NA,3,2,1,0,1,NA,1
1974,"Ireland",42,0,5,"couple",0,2,1,1,"village",3,5,NA,NA,NA,3,3,1,1,6,3,0
1968,"Ireland",48,0,5,"couple",0,4,1,0,"banlieue",3,4,NA,NA,NA,2,3,1,1,7,4,1
1969,"Ireland",47,0,6,"couple",1,3,1,0,"village",3,4,NA,NA,NA,4,3,1,0,7,3,1
1989,"Ireland",27,1,3,"couple",0,3,0,0,"banlieue",2,2,NA,NA,NA,3,3,0,NA,5,4,0
1985,"Ireland",31,1,9,"couple",1,4,1,0,"grande ville",3,4,NA,NA,NA,3,2,1,0,4,1,0
1971,"Ireland",45,0,8,"celibataire",1,4,1,0,"banlieue",2,4,NA,NA,NA,4,2,1,1,6,3,0
1977,"Ireland",39,0,5,"couple",0,2,1,0,"village",3,5,NA,NA,NA,4,3,0,NA,5,3,0
1975,"Ireland",41,0,7,"couple",1,5,1,0,"village",3,5,NA,NA,NA,1,2,1,0,3,3,1
1973,"Ireland",43,0,7,"couple",0,5,1,0,"village",3,4,NA,NA,NA,3,3,1,0,7,3,0
1974,"Ireland",42,0,8,"couple",0,3,1,1,"grande ville",4,5,NA,NA,NA,2,3,1,0,2,4,1
1977,"Ireland",39,0,5,"couple",1,4,0,0,"banlieue",3,4,NA,NA,NA,4,2,1,0,NA,3,0
1976,"Ireland",40,0,6,"couple",0,5,1,0,"grande ville",4,5,NA,NA,NA,2,2,1,0,4,NA,0
1966,"Ireland",50,0,3,"celibataire",0,1,1,1,"grande ville",3,4,NA,NA,NA,4,1,1,0,8,1,1
1975,"Ireland",41,0,7,"couple",0,2,1,0,"village",3,4,NA,NA,NA,3,2,1,0,5,3,0
1971,"Ireland",45,0,7,"couple",0,5,0,0,"banlieue",4,5,NA,NA,NA,2,3,1,0,5,3,0
1972,"Ireland",44,0,5,"couple",1,3,1,0,"banlieue",4,4,NA,NA,NA,3,3,1,1,6,3,0
1979,"Ireland",37,0,3,"couple",0,2,0,0,"village",4,4,NA,NA,NA,2,3,1,1,NA,3,1
1974,"Ireland",42,0,8,"couple",0,2,0,0,"banlieue",4,4,NA,NA,NA,3,3,1,0,3,3,0
1974,"Ireland",42,0,7,"celibataire",0,4,0,0,"banlieue",1,3,NA,NA,NA,3,2,1,0,3,NA,0
1997,"Ireland",19,1,4,"celibataire",0,4,0,0,"banlieue",4,4,NA,NA,NA,2,4,1,1,7,3,1
1995,"Ireland",21,0,7,"celibataire",0,4,1,0,"village",2,4,NA,NA,NA,1,2,0,NA,NA,3,1
1995,"Ireland",21,0,4,"celibataire",0,NA,1,0,"village",3,3,NA,NA,NA,3,3,0,NA,4,3,0
1993,"Ireland",23,0,3,"celibataire",0,5,0,0,"grande ville",3,4,NA,NA,NA,3,2,1,1,2,3,0
1971,"Ireland",45,0,5,"couple",0,1,1,0,"village",3,4,NA,NA,NA,2,3,1,1,5,4,0
1971,"Ireland",45,0,7,"couple",0,2,1,0,"village",4,4,NA,NA,NA,3,2,1,0,7,1,1
1976,"Ireland",40,0,3,"celibataire",0,1,0,1,"banlieue",3,4,NA,NA,NA,4,1,1,0,5,NA,1
1994,"Ireland",22,0,3,"couple",1,4,1,0,"banlieue",4,4,NA,NA,NA,2,2,1,0,0,3,0
1992,"Ireland",24,1,5,"celibataire",1,2,1,1,"grande ville",4,5,NA,NA,NA,3,2,1,0,5,3,1
1974,"Ireland",42,0,6,"couple",1,5,1,0,"banlieue",3,2,NA,NA,NA,4,1,1,0,5,NA,0
1998,"Ireland",18,1,3,"celibataire",0,5,0,0,"grande ville",3,4,NA,NA,NA,1,2,1,0,6,3,0
1991,"Ireland",25,1,5,"celibataire",0,1,1,0,"village",3,2,NA,NA,NA,4,3,1,0,5,1,0
1993,"Ireland",23,1,4,"celibataire",1,1,1,0,"village",1,5,NA,NA,NA,3,3,0,NA,5,4,0
